epoch,accuracy,loss,val_accuracy,val_loss
1,0.7880166172981262,0.43738096952438354,0.8584234118461609,0.32214102149009705
2,0.8655988574028015,0.3070623278617859,0.8731874227523804,0.2840004861354828
3,0.8826708793640137,0.2669698894023895,0.8771421313285828,0.2738036513328552
4,0.8969085812568665,0.23684677481651306,0.87925124168396,0.27764517068862915
