accuracy,balanced_accuracy,ROC_AUC,F1
0.803563830784176,0.7969453087721011,0.871995562208669,0.7784696847509921
0.15454159373941917,0.14694661474806825,0.10900697753695116,0.15319050214026744
0.5,0.5,0.2956296836477975,0.5
