accuracy,balanced_accuracy,ROC_AUC,F1
0.8587521046249784,0.8575694595105041,0.9053353560559926,0.8501677035283158
0.11644224669993658,0.10972231833071425,0.09450065915317846,0.11195989110255848
0.35253054101221637,0.35015904086126737,0.26393124945454216,0.3506944444444444
