,FPR,TPR
0,0.0,0.0
1,0.0,0.0004418912947414936
2,0.0,0.015908086610693768
3,0.0,0.016791869200176758
4,0.0,0.04728236853733982
5,0.0,0.0481661511268228
6,0.0,0.06628369421122404
7,0.0,0.06716747680070703
8,0.0,0.09942554131683606
9,0.0,0.10030932390631904
10,0.0,0.12859036676977464
11,0.0004035512510088781,0.12859036676977464
12,0.0004035512510088781,0.14007954043305346
13,0.0008071025020177562,0.14007954043305346
14,0.0008071025020177562,0.1524524966858153
15,0.0012106537530266344,0.1524524966858153
16,0.0012106537530266344,0.1794078656650464
17,0.0016142050040355124,0.1794078656650464
18,0.0016142050040355124,0.1917808219178082
19,0.0020177562550443904,0.1917808219178082
20,0.0020177562550443904,0.21608484312859036
21,0.0020177562550443904,0.21696862571807335
22,0.0020177562550443904,0.24259832081307997
23,0.002421307506053269,0.24259832081307997
24,0.002421307506053269,0.26999558108705257
25,0.002824858757062147,0.26999558108705257
26,0.002824858757062147,0.2761820592134335
27,0.003228410008071025,0.2761820592134335
28,0.003228410008071025,0.27750773309765797
29,0.0036319612590799033,0.27750773309765797
30,0.0036319612590799033,0.278391515687141
31,0.00443906376109766,0.278391515687141
32,0.00443906376109766,0.27971718957136543
33,0.00443906376109766,0.28060097216084845
34,0.00443906376109766,0.34909412284577995
35,0.004842615012106538,0.34909412284577995
36,0.004842615012106538,0.36014140521431726
37,0.005246166263115416,0.36014140521431726
38,0.005246166263115416,0.3733981440565621
39,0.005649717514124294,0.3733981440565621
40,0.005649717514124294,0.37693327441449404
41,0.006053268765133172,0.37693327441449404
42,0.006053268765133172,0.37825894829871853
43,0.00645682001614205,0.37825894829871853
44,0.00645682001614205,0.3862129916040654
45,0.006860371267150928,0.3862129916040654
46,0.006860371267150928,0.3910737958462218
47,0.007263922518159807,0.3910737958462218
48,0.007263922518159807,0.4277507733097658
49,0.007263922518159807,0.42863455589924876
50,0.007263922518159807,0.445868316394167
51,0.007667473769168685,0.445868316394167
52,0.007667473769168685,0.4644277507733098
53,0.008071025020177562,0.4644277507733098
54,0.008071025020177562,0.4812196199734865
55,0.00847457627118644,0.4812196199734865
56,0.00847457627118644,0.5134776844896155
57,0.00887812752219532,0.5134776844896155
58,0.00887812752219532,0.5143614670790986
59,0.009281678773204197,0.5143614670790986
60,0.009281678773204197,0.5461776403004861
61,0.009685230024213076,0.5461776403004861
62,0.009685230024213076,0.5665046398585948
63,0.010088781275221953,0.5665046398585948
64,0.010088781275221953,0.5682722050375607
65,0.010492332526230832,0.5682722050375607
66,0.010492332526230832,0.5695978789217853
67,0.010895883777239709,0.5695978789217853
68,0.010895883777239709,0.5700397702165267
69,0.011299435028248588,0.5700397702165267
70,0.011299435028248588,0.5749005744586831
71,0.011702986279257466,0.5749005744586831
72,0.011702986279257466,0.5784357048166151
73,0.012106537530266344,0.5784357048166151
74,0.012106537530266344,0.5810870525850641
75,0.012510088781275222,0.5810870525850641
76,0.012510088781275222,0.5824127264692885
77,0.0129136400322841,0.5824127264692885
78,0.0129136400322841,0.58285461776403
79,0.013317191283292978,0.58285461776403
80,0.013317191283292978,0.5974370304904993
81,0.013317191283292978,0.5983208130799823
82,0.013720742534301856,0.5983208130799823
83,0.013720742534301856,0.6027397260273972
84,0.014527845036319613,0.6027397260273972
85,0.014527845036319613,0.6058329650905877
86,0.01493139628732849,0.6058329650905877
87,0.01493139628732849,0.6190897039328325
88,0.01533494753833737,0.6190897039328325
89,0.01533494753833737,0.6292532037118869
90,0.015738498789346248,0.6292532037118869
91,0.015738498789346248,0.6301369863013698
92,0.016142050040355124,0.6301369863013698
