epoch,accuracy,loss,val_accuracy,val_loss
69,0.887853741645813,0.2458762526512146,0.8550342917442322,0.3588508665561676
70,0.8887912631034851,0.24179328978061676,0.8687401413917542,0.3347627520561218
71,0.8880881071090698,0.24157090485095978,0.8581971526145935,0.35499125719070435
72,0.8873850107192993,0.24196605384349823,0.8566157221794128,0.3705190420150757
73,0.8880295157432556,0.24216026067733765,0.8566157221794128,0.3713507354259491
74,0.8845139741897583,0.2423635870218277,0.8534528017044067,0.3598526418209076
75,0.889611542224884,0.23880960047245026,0.8603057265281677,0.39902961254119873
76,0.8891428112983704,0.236873060464859,0.8471270203590393,0.4180011749267578
77,0.8856858015060425,0.24500560760498047,0.8592514395713806,0.391934335231781
78,0.8854514360427856,0.2429400533437729,0.8624143600463867,0.43531808257102966
79,0.890724778175354,0.23603123426437378,0.8587242960929871,0.40946894884109497
80,0.8892599940299988,0.23709745705127716,0.8587242960929871,0.3956027925014496
81,0.889611542224884,0.2381068468093872,0.8624143600463867,0.3793942928314209
82,0.8928927183151245,0.23486830294132233,0.8624143600463867,0.36453157663345337
83,0.8894357681274414,0.23698635399341583,0.8624143600463867,0.41568052768707275
84,0.8892599940299988,0.23657602071762085,0.8587242960929871,0.40203508734703064
85,0.8900802731513977,0.23485241830348969,0.8597785830497742,0.4174067974090576
86,0.8900216817855835,0.23618720471858978,0.8539799451828003,0.38869279623031616
87,0.892482578754425,0.23430505394935608,0.8761202096939087,0.3699452579021454
88,0.8916037082672119,0.2370671182870865,0.8629415035247803,0.3628678619861603
89,0.896466851234436,0.22627057135105133,0.8676857948303223,0.440555214881897
90,0.8949434757232666,0.22558549046516418,0.8713758587837219,0.3979242444038391
91,0.8900802731513977,0.23767364025115967,0.8581971526145935,0.44107627868652344
92,0.8963496685028076,0.22573550045490265,0.8492356538772583,0.4465952217578888
93,0.8986347913742065,0.21989116072654724,0.8639957904815674,0.43582117557525635
94,0.8995136618614197,0.21936999261379242,0.8634686470031738,0.4002714455127716
95,0.8969941735267639,0.2222663015127182,0.8645229339599609,0.43704232573509216
96,0.8962324857711792,0.2259761095046997,0.8697944283485413,0.4589195251464844
97,0.8976973295211792,0.22251810133457184,0.8597785830497742,0.42534497380256653
98,0.8998066186904907,0.21693538129329681,0.8671586513519287,0.45759129524230957
99,0.8991621136665344,0.2158375233411789,0.8629415035247803,0.41925060749053955
100,0.8981074690818787,0.22134701907634735,0.8692672848701477,0.44077956676483154
