,FPR,TPR
0,0.0,0.0
1,0.0,0.0004418912947414936
2,0.0,0.008837825894829872
3,0.0004035512510088781,0.008837825894829872
4,0.0004035512510088781,0.015466195315952275
5,0.0008071025020177562,0.015466195315952275
6,0.0008071025020177562,0.02342023862129916
7,0.0008071025020177562,0.024304021210782147
8,0.0008071025020177562,0.04684047724259832
9,0.0012106537530266344,0.04684047724259832
10,0.0012106537530266344,0.0552364118426867
11,0.0020177562550443904,0.0552364118426867
12,0.0020177562550443904,0.05567830313742819
13,0.002421307506053269,0.05567830313742819
14,0.002421307506053269,0.06628369421122404
15,0.002824858757062147,0.06628369421122404
16,0.002824858757062147,0.07158638974812197
17,0.003228410008071025,0.07158638974812197
18,0.003228410008071025,0.08705258506407423
19,0.0036319612590799033,0.08705258506407423
20,0.0036319612590799033,0.10119310649580203
21,0.004035512510088781,0.10119310649580203
22,0.004035512510088781,0.10163499779054352
23,0.00443906376109766,0.10163499779054352
24,0.00443906376109766,0.10693769332744145
25,0.004842615012106538,0.10693769332744145
26,0.004842615012106538,0.11224038886433937
27,0.005246166263115416,0.11224038886433937
28,0.005246166263115416,0.11312417145382236
29,0.005649717514124294,0.11312417145382236
30,0.005649717514124294,0.1241714538223597
31,0.006053268765133172,0.1241714538223597
32,0.006053268765133172,0.12638091029606716
33,0.00645682001614205,0.12638091029606716
34,0.00645682001614205,0.12991604065399912
35,0.007263922518159807,0.12991604065399912
36,0.007263922518159807,0.137870083959346
37,0.007667473769168685,0.137870083959346
38,0.007667473769168685,0.1444984533804684
39,0.00847457627118644,0.1444984533804684
40,0.00847457627118644,0.15377817057003976
41,0.00887812752219532,0.15377817057003976
42,0.00887812752219532,0.15466195315952275
43,0.00887812752219532,0.15554573574900574
44,0.00887812752219532,0.15687140963323024
45,0.009281678773204197,0.15687140963323024
46,0.009281678773204197,0.17145382235969953
47,0.009685230024213076,0.17145382235969953
48,0.009685230024213076,0.17631462660185596
49,0.010088781275221953,0.17631462660185596
50,0.010088781275221953,0.17675651789659744
51,0.010492332526230832,0.17675651789659744
52,0.010492332526230832,0.1917808219178082
53,0.010895883777239709,0.1917808219178082
54,0.010895883777239709,0.2010605391073796
55,0.011299435028248588,0.2010605391073796
56,0.011299435028248588,0.20194432169686258
57,0.011702986279257466,0.20194432169686258
58,0.011702986279257466,0.20459566946531155
59,0.012106537530266344,0.20459566946531155
60,0.012106537530266344,0.22536456031816174
61,0.012510088781275222,0.22536456031816174
62,0.012510088781275222,0.22624834290764473
63,0.0129136400322841,0.22624834290764473
64,0.0129136400322841,0.2266902342023862
65,0.013317191283292978,0.2266902342023862
66,0.013317191283292978,0.2275740167918692
67,0.013720742534301856,0.2275740167918692
68,0.013720742534301856,0.23199292973928415
69,0.014124293785310734,0.23199292973928415
70,0.014124293785310734,0.2474591250552364
71,0.014124293785310734,0.2483429076447194
72,0.014124293785310734,0.25011047282368537
73,0.014527845036319613,0.25011047282368537
74,0.014527845036319613,0.26425099425541315
75,0.01493139628732849,0.26425099425541315
76,0.01493139628732849,0.26690234202386215
77,0.01533494753833737,0.26690234202386215
78,0.01533494753833737,0.276623950508175
79,0.016142050040355124,0.276623950508175
80,0.016142050040355124,0.2770658418029165
81,0.01694915254237288,0.2770658418029165
82,0.01694915254237288,0.28060097216084845
83,0.01735270379338176,0.28060097216084845
84,0.01735270379338176,0.2832523199292974
85,0.01775625504439064,0.2832523199292974
86,0.01775625504439064,0.28634555899248787
87,0.018159806295399514,0.28634555899248787
88,0.018159806295399514,0.28678745028722935
89,0.018563357546408393,0.28678745028722935
90,0.018563357546408393,0.2973928413610252
