epoch,accuracy,loss,val_accuracy,val_loss
1,0.6980723142623901,0.6099835634231567,0.8139166831970215,0.4061310887336731
2,0.8135583400726318,0.40801286697387695,0.8492356538772583,0.35226869583129883
3,0.8417413830757141,0.3510976731777191,0.8634686470031738,0.32427871227264404
4,0.8569754362106323,0.3229188024997711,0.872430145740509,0.30642521381378174
5,0.8694556951522827,0.29684391617774963,0.8729572892189026,0.28396815061569214
6,0.8771312832832336,0.2783777415752411,0.87928307056427,0.27693238854408264
7,0.8856272101402283,0.2654188573360443,0.8803373575210571,0.27312779426574707
8,0.8941231369972229,0.2455655336380005,0.8708487153053284,0.27916592359542847
9,0.9032636284828186,0.230833038687706,0.8798102140426636,0.2767638564109802
10,0.908829927444458,0.2168489247560501,0.8819188475608826,0.2828221023082733
11,0.9167398810386658,0.19931156933307648,0.8908803462982178,0.28518643975257874
12,0.9178531765937805,0.19120769202709198,0.8856088519096375,0.29512399435043335
