,FPR,TPR
0,0.0,0.0
1,0.0,0.0004418912947414936
2,0.0,0.0026513477684489617
3,0.0,0.003535130357931949
4,0.0,0.007070260715863898
5,0.0,0.007954043305346884
6,0.0,0.01104728236853734
7,0.0004035512510088781,0.011489173663278833
8,0.0004035512510088781,0.012372956252761821
9,0.0004035512510088781,0.013256738842244807
10,0.0004035512510088781,0.01855943437914273
11,0.0004035512510088781,0.019443216968625717
12,0.0004035512510088781,0.0273972602739726
13,0.0004035512510088781,0.02828104286345559
14,0.0004035512510088781,0.03535130357931949
15,0.0004035512510088781,0.03623508616880247
16,0.0004035512510088781,0.05125939019001326
17,0.0008071025020177562,0.05125939019001326
18,0.0008071025020177562,0.054352629253203714
19,0.0008071025020177562,0.0552364118426867
20,0.0008071025020177562,0.08130799823243483
21,0.0008071025020177562,0.0821917808219178
22,0.0008071025020177562,0.09368095448519664
23,0.0008071025020177562,0.09456473707467963
24,0.0008071025020177562,0.10119310649580203
25,0.0008071025020177562,0.10207688908528502
26,0.0008071025020177562,0.14935925762262484
27,0.0012106537530266344,0.14935925762262484
28,0.0012106537530266344,0.15642951833848873
29,0.0016142050040355124,0.15642951833848873
30,0.0016142050040355124,0.16305788775961114
31,0.0020177562550443904,0.16305788775961114
32,0.0020177562550443904,0.2209456473707468
33,0.0020177562550443904,0.22182942996022978
34,0.0020177562550443904,0.2421564295183385
35,0.0020177562550443904,0.24304021210782148
36,0.0020177562550443904,0.24480777728678746
37,0.002421307506053269,0.24480777728678746
38,0.002421307506053269,0.2474591250552364
39,0.002824858757062147,0.2474591250552364
40,0.002824858757062147,0.25187803800265135
41,0.003228410008071025,0.25187803800265135
42,0.003228410008071025,0.2558550596553248
43,0.0036319612590799033,0.2558550596553248
44,0.0036319612590799033,0.2682280159080866
45,0.004035512510088781,0.2682280159080866
46,0.004035512510088781,0.27971718957136543
47,0.00443906376109766,0.27971718957136543
48,0.00443906376109766,0.28060097216084845
49,0.004842615012106538,0.28060097216084845
50,0.004842615012106538,0.32920901458241275
51,0.005246166263115416,0.32920901458241275
52,0.005246166263115416,0.33406981882456915
53,0.005649717514124294,0.33406981882456915
54,0.005649717514124294,0.34776844896155545
55,0.006053268765133172,0.34776844896155545
56,0.006053268765133172,0.3504197967300044
57,0.00645682001614205,0.3504197967300044
58,0.00645682001614205,0.3530711444984534
59,0.006860371267150928,0.3530711444984534
60,0.006860371267150928,0.3535130357931949
61,0.007263922518159807,0.3535130357931949
62,0.007263922518159807,0.36279275298276625
63,0.007667473769168685,0.36279275298276625
64,0.007667473769168685,0.37870083959346
65,0.008071025020177562,0.37870083959346
66,0.008071025020177562,0.3800265134776845
67,0.00847457627118644,0.3800265134776845
68,0.00847457627118644,0.3870967741935484
69,0.00887812752219532,0.3870967741935484
70,0.00887812752219532,0.38886433937251436
71,0.009281678773204197,0.38886433937251436
72,0.009281678773204197,0.4184710561201944
73,0.009685230024213076,0.4184710561201944
74,0.009685230024213076,0.4264250994255413
75,0.010088781275221953,0.4264250994255413
76,0.010088781275221953,0.4273088820150243
77,0.010492332526230832,0.4273088820150243
78,0.010492332526230832,0.4308440123729563
79,0.011299435028248588,0.4308440123729563
80,0.011299435028248588,0.4383561643835616
81,0.011299435028248588,0.43923994697304464
82,0.011299435028248588,0.445868316394167
83,0.011702986279257466,0.445868316394167
84,0.011702986279257466,0.447635881573133
85,0.012106537530266344,0.447635881573133
86,0.012106537530266344,0.46486964206805126
87,0.012510088781275222,0.46486964206805126
88,0.012510088781275222,0.4675209898365002
89,0.0129136400322841,0.4675209898365002
90,0.0129136400322841,0.4692885550154662
