epoch,accuracy,loss,val_accuracy,val_loss
1,0.7420167326927185,0.5590996146202087,0.785977840423584,0.47404372692108154
2,0.7959219813346863,0.44216808676719666,0.7923036217689514,0.4547152519226074
3,0.8116247653961182,0.41388821601867676,0.7717448472976685,0.4776194393634796
4,0.8181871175765991,0.39871543645858765,0.7712177038192749,0.4816170334815979
5,0.8244565725326538,0.38641074299812317,0.8033737540245056,0.4356192648410797
6,0.8283236622810364,0.3762819766998291,0.7717448472976685,0.4698384404182434
7,0.8323079347610474,0.36903467774391174,0.7617290616035461,0.4799965023994446
8,0.8330696821212769,0.36655691266059875,0.7670005559921265,0.46986010670661926
9,0.8359993100166321,0.3596816956996918,0.7659462094306946,0.4733187258243561
10,0.837932825088501,0.3531527817249298,0.7907221913337708,0.43192675709724426
11,0.838284432888031,0.3500211238861084,0.8075909614562988,0.40236184000968933
12,0.8426202535629272,0.34498438239097595,0.8313125967979431,0.36659032106399536
13,0.846252977848053,0.3390059173107147,0.8307854533195496,0.37275540828704834
14,0.8505302667617798,0.33166033029556274,0.8402740955352783,0.35593336820602417
15,0.8517606854438782,0.3281410038471222,0.8497627973556519,0.33664995431900024
16,0.8536942601203918,0.32520365715026855,0.8550342917442322,0.3341197371482849
17,0.8549833297729492,0.3188447058200836,0.8502899408340454,0.3341408371925354
18,0.8575613498687744,0.3167629539966583,0.8518713712692261,0.3306179940700531
19,0.8597878813743591,0.31463322043418884,0.8639957904815674,0.3079010546207428
20,0.8596706986427307,0.3091905415058136,0.8666315078735352,0.3083146810531616
21,0.8610183596611023,0.30707257986068726,0.8676857948303223,0.30588605999946594
22,0.8653541803359985,0.3021174967288971,0.8708487153053284,0.3054458200931549
23,0.8642995357513428,0.3001933693885803,0.8719030022621155,0.2973491847515106
24,0.868635356426239,0.29669082164764404,0.8687401413917542,0.2930998206138611
25,0.8681080341339111,0.29403001070022583,0.8697944283485413,0.3016386926174164
26,0.8698658347129822,0.2918257415294647,0.8703215718269348,0.2889034152030945
27,0.872678279876709,0.2877837121486664,0.8761202096939087,0.28269532322883606
28,0.8740258812904358,0.2848304510116577,0.8745387196540833,0.28630030155181885
29,0.8764867782592773,0.2809734046459198,0.8745387196540833,0.28556689620018005
30,0.8776586651802063,0.278565913438797,0.8734844326972961,0.2911868691444397
31,0.8784789443016052,0.27799931168556213,0.8708487153053284,0.288989782333374
32,0.8810570240020752,0.2721308767795563,0.872430145740509,0.29168701171875
33,0.8809398412704468,0.269185870885849,0.8692672848701477,0.28795126080513
34,0.882404625415802,0.26690083742141724,0.8734844326972961,0.292824923992157
35,0.8836936950683594,0.26570361852645874,0.8692672848701477,0.28879398107528687
36,0.8852170705795288,0.2629069983959198,0.8676857948303223,0.2891547381877899
37,0.8861545920372009,0.2600747048854828,0.8703215718269348,0.28705495595932007
38,0.8870334625244141,0.2590545415878296,0.8708487153053284,0.2908698320388794
39,0.8903732299804688,0.2552226483821869,0.8734844326972961,0.2938547730445862
40,0.892189621925354,0.25187060236930847,0.8761202096939087,0.2886398434638977
41,0.8931856751441956,0.24850863218307495,0.8692672848701477,0.29763758182525635
42,0.8934200406074524,0.24724528193473816,0.8692672848701477,0.2929122745990753
43,0.8952364325523376,0.2446128875017166,0.8761202096939087,0.2973509132862091
44,0.896466851234436,0.24199798703193665,0.8771744966506958,0.2970838248729706
45,0.8946505188941956,0.2431698739528656,0.8771744966506958,0.29180699586868286
46,0.8975215554237366,0.2374880611896515,0.8666315078735352,0.3066946566104889
47,0.8996894359588623,0.23567771911621094,0.8745387196540833,0.3030361831188202
48,0.8989277482032776,0.23419766128063202,0.8740115761756897,0.30030396580696106
49,0.9019745588302612,0.2306622415781021,0.8766473531723022,0.2987588346004486
50,0.9029706716537476,0.22736725211143494,0.8750659227371216,0.3058168590068817
51,0.9029120802879333,0.22869493067264557,0.8645229339599609,0.31880852580070496
52,0.9036151766777039,0.22539813816547394,0.8713758587837219,0.3007682263851166
53,0.905665934085846,0.22116751968860626,0.8719030022621155,0.3033296465873718
54,0.9079509973526001,0.21650569140911102,0.8713758587837219,0.313896507024765
55,0.9077752232551575,0.21734370291233063,0.8782287836074829,0.3106966018676758
56,0.9112908244132996,0.21086187660694122,0.8782287836074829,0.3111107349395752
57,0.9101775288581848,0.21269355714321136,0.8645229339599609,0.34116342663764954
58,0.9119353294372559,0.21260207891464233,0.8682129383087158,0.3194381594657898
59,0.9106462597846985,0.20931492745876312,0.8719030022621155,0.3222445547580719
60,0.9132243394851685,0.20813022553920746,0.8708487153053284,0.3175699710845947
