epoch,accuracy,loss,val_accuracy,val_loss
1,0.7469385266304016,0.5464187860488892,0.7680548429489136,0.49186012148857117
2,0.797796905040741,0.43877744674682617,0.7891407608985901,0.45998716354370117
3,0.8134997487068176,0.41113096475601196,0.7938850522041321,0.45362356305122375
4,0.8197691440582275,0.39540353417396545,0.7727991342544556,0.48590031266212463
5,0.8277963399887085,0.3830988109111786,0.7833421230316162,0.47421780228614807
6,0.8317220211029053,0.3736294209957123,0.7532946467399597,0.5035544037818909
7,0.8330696821212769,0.3679223954677582,0.7411702871322632,0.5134533047676086
8,0.8314876556396484,0.3647206127643585,0.779124915599823,0.4551793336868286
9,0.836819589138031,0.356925368309021,0.7817606925964355,0.4414787292480469
10,0.8401593565940857,0.35144922137260437,0.7965208292007446,0.42171362042427063
11,0.8412140607833862,0.3460067808628082,0.8255139589309692,0.370747834444046
12,0.8444366455078125,0.3422200679779053,0.8249868154525757,0.3817097842693329
13,0.846252977848053,0.33689332008361816,0.8429098725318909,0.3521583080291748
14,0.849124014377594,0.33133664727211,0.8465998768806458,0.3442785441875458
15,0.8517606854438782,0.3280656635761261,0.8545070886611938,0.32801365852355957
16,0.8526982069015503,0.3250163495540619,0.8576700091362,0.3221188485622406
17,0.8554520606994629,0.320006787776947,0.8566157221794128,0.3250734806060791
18,0.857151210308075,0.31779924035072327,0.8571428656578064,0.3189922273159027
19,0.8600808382034302,0.31341472268104553,0.8592514395713806,0.31680604815483093
20,0.8614284992218018,0.3110831081867218,0.8603057265281677,0.3130300045013428
21,0.8629518747329712,0.308618426322937,0.8639957904815674,0.3054138123989105
22,0.8641237616539001,0.3056356906890869,0.8645229339599609,0.30113038420677185
23,0.8651198148727417,0.3009883165359497,0.8687401413917542,0.29563161730766296
24,0.866936206817627,0.2995348572731018,0.8692672848701477,0.30143579840660095
25,0.8681666254997253,0.2960783839225769,0.8708487153053284,0.29590460658073425
26,0.8701587915420532,0.2931016981601715,0.8713758587837219,0.29299065470695496
27,0.8732056021690369,0.28902319073677063,0.8719030022621155,0.291646808385849
