epoch,accuracy,loss,val_accuracy,val_loss
1,0.6811976432800293,0.5894340872764587,0.7664733529090881,0.5122239589691162
2,0.7863713502883911,0.4555593430995941,0.5972588062286377,0.5844388604164124
3,0.8066443800926208,0.414859801530838,0.6874011754989624,0.50849449634552
4,0.817308247089386,0.39563626050949097,0.7575118541717529,0.4298853874206543
5,0.8241636157035828,0.3786879777908325,0.7348445057868958,0.47670888900756836
6,0.818773090839386,0.38725903630256653,0.7733262777328491,0.4420766532421112
7,0.827386200428009,0.3686567544937134,0.8355298042297363,0.34022587537765503
8,0.83025723695755,0.35994765162467957,0.8054823279380798,0.41614583134651184
9,0.8309603333473206,0.35528936982154846,0.8429098725318909,0.3193422555923462
10,0.8364094495773315,0.34529808163642883,0.850817084312439,0.3359774649143219
11,0.8392804861068726,0.34247344732284546,0.8492356538772583,0.35941988229751587
12,0.8420929312705994,0.34102705121040344,0.8012651801109314,0.4208294153213501
13,0.8426788449287415,0.33659422397613525,0.8592514395713806,0.3054770529270172
14,0.8430889844894409,0.3409152030944824,0.8502899408340454,0.3297712504863739
15,0.8457256555557251,0.333490252494812,0.8661043643951416,0.31164997816085815
16,0.849475622177124,0.32701730728149414,0.8571428656578064,0.31434616446495056
17,0.8450225591659546,0.33127713203430176,0.8566157221794128,0.3289976418018341
18,0.8440850973129272,0.330658495426178,0.8666315078735352,0.3153897225856781
19,0.8464287519454956,0.32845285534858704,0.8671586513519287,0.3072153627872467
20,0.8507060408592224,0.324306458234787,0.8608328700065613,0.3021681308746338
21,0.8446710109710693,0.3309952914714813,0.8629415035247803,0.33718597888946533
22,0.850881814956665,0.32259055972099304,0.8639957904815674,0.29591163992881775
23,0.8435577154159546,0.32606181502342224,0.8450184464454651,0.3089822828769684
24,0.8542801737785339,0.3165720999240875,0.8666315078735352,0.30901622772216797
25,0.851702094078064,0.31750839948654175,0.8661043643951416,0.30390220880508423
26,0.8549833297729492,0.3120984733104706,0.8676857948303223,0.3047269880771637
27,0.8557450175285339,0.31042781472206116,0.8650500774383545,0.30310338735580444
